manifest_file_path,normalized_path,audit_section,audit_heading,audited,reason,evidence_refs,verdict
options-bot/ui/src/components/Spinner.tsx,ui/src/components/Spinner.tsx,stripped_prefix,ui/src/components/Spinner.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/src/components/StatusBadge.tsx,ui/src/components/StatusBadge.tsx,stripped_prefix,ui/src/components/StatusBadge.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/src/index.css,ui/src/index.css,stripped_prefix,ui/src/index.css,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/src/main.tsx,ui/src/main.tsx,stripped_prefix,ui/src/main.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/src/pages/Dashboard.tsx,ui/src/pages/Dashboard.tsx,stripped_prefix,ui/src/pages/Dashboard.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/src/pages/ProfileDetail.tsx,ui/src/pages/ProfileDetail.tsx,stripped_prefix,ui/src/pages/ProfileDetail.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/src/pages/Profiles.tsx,ui/src/pages/Profiles.tsx,stripped_prefix,ui/src/pages/Profiles.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/src/pages/SignalLogs.tsx,ui/src/pages/SignalLogs.tsx,stripped_prefix,ui/src/pages/SignalLogs.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/src/pages/System.tsx,ui/src/pages/System.tsx,stripped_prefix,ui/src/pages/System.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/src/pages/Trades.tsx,ui/src/pages/Trades.tsx,stripped_prefix,ui/src/pages/Trades.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/src/types/api.ts,ui/src/types/api.ts,stripped_prefix,ui/src/types/api.ts,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/tailwind.config.js,options-bot/ui/tailwind.config.js,direct_match,options-bot/ui/tailwind.config.js,YES,,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/tsconfig.app.json,options-bot/ui/tsconfig.app.json,direct_match,options-bot/ui/tsconfig.app.json,YES,,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/tsconfig.json,options-bot/ui/tsconfig.json,direct_match,options-bot/ui/tsconfig.json,YES,,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/tsconfig.node.json,options-bot/ui/tsconfig.node.json,direct_match,options-bot/ui/tsconfig.node.json,YES,,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/ui/vite.config.ts,options-bot/ui/vite.config.ts,direct_match,options-bot/ui/vite.config.ts,YES,,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/utils/__init__.py,options-bot/utils/__init__.py,direct_match,options-bot/utils/__init__.py,YES,,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/utils/__pycache__/__init__.cpython-313.pyc,options-bot/utils/__pycache__/__init__.cpython-313.pyc,direct_match,options-bot/utils/__pycache__/__init__.cpython-313.pyc,YES,,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/utils/__pycache__/alerter.cpython-313.pyc,options-bot/utils/__pycache__/alerter.cpython-313.pyc,direct_match,options-bot/utils/__pycache__/alerter.cpython-313.pyc,YES,,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/utils/__pycache__/circuit_breaker.cpython-313.pyc,options-bot/utils/__pycache__/circuit_breaker.cpython-313.pyc,direct_match,options-bot/utils/__pycache__/circuit_breaker.cpython-313.pyc,YES,,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/utils/alerter.py,options-bot/utils/alerter.py,direct_match,options-bot/utils/alerter.py,YES,,03_FILE_BY_FILE_AUDIT.md,PASS
options-bot/utils/circuit_breaker.py,options-bot/utils/circuit_breaker.py,direct_match,options-bot/utils/circuit_breaker.py,YES,,03_FILE_BY_FILE_AUDIT.md,PASS
