manifest_file_path,normalized_path,audit_section,audit_heading,audited,reason,evidence_refs,verdict
options-bot/strategies/scalp_strategy.py,options-bot/strategies/scalp_strategy.py,Python,options-bot/strategies/scalp_strategy.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/strategies/swing_strategy.py,options-bot/strategies/swing_strategy.py,Python,options-bot/strategies/swing_strategy.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ui/.gitignore,options-bot/ui/.gitignore,Other,options-bot/ui/.gitignore,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/README.md,options-bot/ui/README.md,Other,options-bot/ui/README.md,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/dist/assets/index-D2vcLwuR.js,options-bot/ui/dist/assets/index-D2vcLwuR.js,Other,options-bot/ui/dist/assets/index-D2vcLwuR.js,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/dist/assets/index-yx7CmhFF.css,options-bot/ui/dist/assets/index-yx7CmhFF.css,Other,options-bot/ui/dist/assets/index-yx7CmhFF.css,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/dist/index.html,options-bot/ui/dist/index.html,Other,options-bot/ui/dist/index.html,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/eslint.config.js,options-bot/ui/eslint.config.js,Other,options-bot/ui/eslint.config.js,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/index.html,options-bot/ui/index.html,Other,options-bot/ui/index.html,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/package-lock.json,options-bot/ui/package-lock.json,Other,options-bot/ui/package-lock.json,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/package.json,options-bot/ui/package.json,Other,options-bot/ui/package.json,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/postcss.config.js,options-bot/ui/postcss.config.js,Other,options-bot/ui/postcss.config.js,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/src/App.tsx,ui/src/App.tsx,Frontend,ui/src/App.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/api/client.ts,ui/src/api/client.ts,Frontend,ui/src/api/client.ts,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/components/ConnIndicator.tsx,ui/src/components/ConnIndicator.tsx,Frontend,ui/src/components/ConnIndicator.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/components/Layout.tsx,ui/src/components/Layout.tsx,Frontend,ui/src/components/Layout.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/components/PageHeader.tsx,ui/src/components/PageHeader.tsx,Frontend,ui/src/components/PageHeader.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/components/PnlCell.tsx,ui/src/components/PnlCell.tsx,Frontend,ui/src/components/PnlCell.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/components/ProfileForm.tsx,ui/src/components/ProfileForm.tsx,Frontend,ui/src/components/ProfileForm.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/components/Spinner.tsx,ui/src/components/Spinner.tsx,Frontend,ui/src/components/Spinner.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/components/StatusBadge.tsx,ui/src/components/StatusBadge.tsx,Frontend,ui/src/components/StatusBadge.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/index.css,ui/src/index.css,Frontend,ui/src/index.css,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/main.tsx,ui/src/main.tsx,Frontend,ui/src/main.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/pages/Dashboard.tsx,ui/src/pages/Dashboard.tsx,Frontend,ui/src/pages/Dashboard.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/pages/ProfileDetail.tsx,ui/src/pages/ProfileDetail.tsx,Frontend,ui/src/pages/ProfileDetail.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/pages/Profiles.tsx,ui/src/pages/Profiles.tsx,Frontend,ui/src/pages/Profiles.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/pages/SignalLogs.tsx,ui/src/pages/SignalLogs.tsx,Frontend,ui/src/pages/SignalLogs.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/pages/System.tsx,ui/src/pages/System.tsx,Frontend,ui/src/pages/System.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/pages/Trades.tsx,ui/src/pages/Trades.tsx,Frontend,ui/src/pages/Trades.tsx,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/src/types/api.ts,ui/src/types/api.ts,Frontend,ui/src/types/api.ts,YES,stripped options-bot/ prefix,03_FILE_BY_FILE_AUDIT.md#Frontend,PASS
options-bot/ui/tailwind.config.js,options-bot/ui/tailwind.config.js,Other,options-bot/ui/tailwind.config.js,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/tsconfig.app.json,options-bot/ui/tsconfig.app.json,Other,options-bot/ui/tsconfig.app.json,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/tsconfig.json,options-bot/ui/tsconfig.json,Other,options-bot/ui/tsconfig.json,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/tsconfig.node.json,options-bot/ui/tsconfig.node.json,Other,options-bot/ui/tsconfig.node.json,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ui/vite.config.ts,options-bot/ui/vite.config.ts,Other,options-bot/ui/vite.config.ts,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/utils/__init__.py,options-bot/utils/__init__.py,Python,options-bot/utils/__init__.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/utils/__pycache__/__init__.cpython-313.pyc,options-bot/utils/__pycache__/__init__.cpython-313.pyc,Other,options-bot/utils/__pycache__/__init__.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/utils/__pycache__/alerter.cpython-313.pyc,options-bot/utils/__pycache__/alerter.cpython-313.pyc,Other,options-bot/utils/__pycache__/alerter.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/utils/__pycache__/circuit_breaker.cpython-313.pyc,options-bot/utils/__pycache__/circuit_breaker.cpython-313.pyc,Other,options-bot/utils/__pycache__/circuit_breaker.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/utils/alerter.py,options-bot/utils/alerter.py,Python,options-bot/utils/alerter.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/utils/circuit_breaker.py,options-bot/utils/circuit_breaker.py,Python,options-bot/utils/circuit_breaker.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
